timestamp,update_num,policy_loss,value_loss,entropy,approx_kl,clip_fraction,explained_variance,buffer_avg_reward,buffer_win_rate,cumulative_pnl,cumulative_trades,cumulative_win_rate
2025-12-30T01:56:31.234231,22,-0.10945721445605158,6.570797628164291,1.0326695024967194,0.009169491985812784,0.112109375,0.1002182120470605,0.03076293707332696,0.697265625,15.849999999999977,2471,0.17685147713476326
2025-12-30T01:57:53.955847,23,-0.10106421899981796,2.8828200697898865,1.0207866080105306,0.008057426882442088,0.0787109375,-0.01294847850525227,-0.03238675940647114,0.439453125,10.849999999999977,2600,0.17346153846153847
2025-12-30T01:59:13.577419,24,-0.10569348460994661,0.31043948959559203,1.0522764787077903,0.004737399739678949,0.09765625,-0.6969092335003115,-0.003079577112630269,0.98828125,10.349999999999977,2727,0.16721672167216722
2025-12-30T02:00:40.384322,25,-0.11317931059747935,3.404165531694889,1.0777780011296272,0.015730964264366775,0.0791015625,0.056731872400972216,-0.042058026802360156,0.9765625,3.599999999999965,2840,0.1637323943661972
2025-12-30T02:02:01.044417,26,-0.11605707220733166,8.320250862836838,1.0825386300683022,0.007026844203937799,0.1708984375,0.06726345661303157,0.0037947940982666945,0.97265625,4.349999999999963,2948,0.16485753052917232
2025-12-30T02:03:26.455290,27,-0.12408086960203946,5.6690714180469515,1.0925727114081383,0.00485822856426239,0.1763671875,0.024792340423103743,-0.023808016271984558,0.951171875,0.599999999999941,3061,0.16399869323750407
2025-12-30T02:04:46.713555,28,-0.11808552178554237,14.638582050800323,1.0939751803874969,0.0082353311823681,0.08046875,0.11189201176731267,-0.11427321677709501,0.955078125,-17.650000000000063,3181,0.16378497327884314
2025-12-30T02:06:09.000629,29,-0.11542334663681686,14.666051226854325,1.0842703625559806,0.007822835620027035,0.01875,0.08707500383957567,0.16035872854166008,0.96875,7.599999999999947,3288,0.16362530413625304
2025-12-30T02:07:29.256989,30,-0.11025100923143327,8.245349916815758,1.0761781603097915,0.01079171577002853,0.0966796875,0.08060676951474599,0.02526274682677844,0.853515625,11.599999999999957,3400,0.16441176470588234
2025-12-30T02:08:55.330441,31,-0.11616848232224583,4.2482076555490496,1.0694582551717757,0.011239548749290406,0.084765625,0.09803973267201849,0.026957015231214982,0.724609375,15.849999999999955,3522,0.16496308915388982
2025-12-30T02:10:18.144882,32,-0.10986288441345096,3.9669103041291236,1.04307814091444,0.006265117140719667,0.0529296875,0.09620031154329822,-0.02858684011148693,0.17578125,11.349999999999945,3646,0.16127262753702687
2025-12-30T02:11:39.045513,33,-0.10643603634089231,21.090055525302887,1.031604914367199,0.011154488247120753,0.0857421875,0.07308308258669649,0.0012385617380012695,0.521484375,11.599999999999948,3754,0.161427810335642
2025-12-30T02:13:04.196611,34,-0.09924769657664001,8.597041898965836,1.037662024796009,0.006688222009688616,0.054296875,0.08208969740622618,0.036997349504265496,0.361328125,17.599999999999937,3879,0.1613817994328435
2025-12-30T02:14:26.435856,35,-0.11269312899094075,0.08863928460050374,1.0209287907928228,0.010027616488514468,0.033203125,0.1218632817961921,-0.0033131889364838244,0.00390625,17.09999999999994,4002,0.15692153923038482
2025-12-30T02:15:54.993675,36,-0.10532107180915773,15.42872858941555,0.9679041139781475,0.008844164962647482,0.063671875,0.08879863022865231,0.03358959537084266,0.041015625,23.099999999999945,4133,0.15581901766271475
